
wavelength,intensity
4.901921082e+02,-9.543215274e-04
4.903076782e+02,-2.130458364e-03
4.904232483e+02,3.456191625e-04
4.905388489e+02,-6.035438855e-04
4.906544189e+02,1.150344382e-03
4.907700195e+02,-2.336798236e-03
4.908855896e+02,1.294782152e-03
4.910011902e+02,1.686827745e-03
4.911167908e+02,-1.908643026e-04
4.912323914e+02,-2.089190297e-03
4.913480225e+02,2.429651096e-03
4.914636230e+02,1.212246250e-03
4.915792236e+02,-2.321322681e-04
4.916948547e+02,-1.289623760e-04
4.918104553e+02,5.674344357e-05
4.919260864e+02,1.851899666e-03
4.920417175e+02,3.440716071e-03
4.921573486e+02,-4.384720523e-04
4.922729797e+02,9.027365595e-04
4.923886108e+02,-8.924196009e-04
4.925042419e+02,-6.035438855e-04
4.926199036e+02,-2.543137874e-03
4.927355347e+02,-1.284465194e-03
4.928511963e+02,-2.893915633e-03
4.929668274e+02,9.027365595e-04
4.930824890e+02,1.955069602e-03
4.931981506e+02,1.872533583e-03
4.933138123e+02,-7.273477386e-04
4.934294739e+02,4.281550646e-04
4.935451660e+02,-1.702303271e-04
4.936608276e+02,7.376647554e-04
4.937764893e+02,-7.067137631e-04
4.938921814e+02,7.170307799e-04
4.940078735e+02,-2.357432153e-03
4.941235352e+02,2.223311225e-03
4.942392273e+02,-1.702303271e-04
4.943549194e+02,-6.241778610e-04
4.944706116e+02,-1.243197243e-03
4.945863037e+02,-8.924196009e-04
4.947020264e+02,-1.160661341e-03
4.948177185e+02,4.369244911e-03
4.949334412e+02,-2.130458364e-03
4.950491333e+02,-2.114982781e-04
4.951648560e+02,1.294782152e-03
4.952805786e+02,-8.511516498e-04
4.953963013e+02,1.392793638e-04
4.955120239e+02,-6.035438855e-04
4.956277466e+02,-1.882850542e-03
4.957434692e+02,1.624925877e-03
4.958592224e+02,-5.210079835e-04
4.959749451e+02,5.725928931e-04
4.960906982e+02,1.686827745e-03
4.962064209e+02,2.470918931e-03
4.963221741e+02,-1.083283933e-04
4.964379272e+02,-1.284465194e-03
4.965536804e+02,-3.146681702e-04
4.966694336e+02,1.170978299e-03
4.967851868e+02,2.945500426e-03
4.969009705e+02,2.594722901e-03
4.970167236e+02,-1.470171032e-03
4.971325073e+02,-6.448118365e-04
4.972482605e+02,-8.769441047e-05
4.973640442e+02,-2.171726199e-03
4.974798279e+02,-1.759046689e-03
4.975956116e+02,3.043511824e-04
4.977113953e+02,-5.622759345e-04
4.978271790e+02,-1.495963515e-04
4.979429626e+02,4.075210891e-04
4.980587769e+02,4.694230156e-04
4.981745605e+02,-9.749555029e-04
4.982903748e+02,-1.532072900e-03
4.984061584e+02,-1.387635130e-03
4.985219727e+02,9.646385442e-04
4.986377869e+02,-3.327229060e-03
4.987536011e+02,9.852724615e-04
4.988694153e+02,-6.448118365e-04
4.989852295e+02,1.624925877e-03
4.991010742e+02,-9.130535764e-04
4.992168884e+02,-1.289623760e-04
4.993327332e+02,1.810631715e-03
4.994485474e+02,4.281550646e-04
4.995643921e+02,-1.181295258e-03
4.996802368e+02,-1.908643026e-04
4.997960815e+02,-2.522503957e-03
4.999119263e+02,1.459853956e-03
5.000277710e+02,-2.089190297e-03
5.001436157e+02,2.182043390e-03
5.002594910e+02,9.646385442e-04
5.003753357e+02,-8.098836988e-04
5.004912109e+02,2.140775323e-03
5.006070557e+02,-6.035438855e-04
5.007229309e+02,-7.067137631e-04
5.008388062e+02,1.501122024e-03
5.009546814e+02,-2.584405942e-03
5.010705566e+02,-6.241778610e-04
5.011864319e+02,-2.893915633e-03
5.013023071e+02,2.409016946e-03
5.014182129e+02,-1.882850542e-03
5.015340881e+02,-2.321322681e-04
5.016499939e+02,-1.676510787e-03
5.017658997e+02,1.996337436e-03
5.018817749e+02,-1.036857488e-03
5.019976807e+02,8.614686085e-04
5.021135864e+02,1.315416186e-03
5.022294922e+02,-5.416419590e-04
5.023454285e+02,2.883598674e-03
5.024613342e+02,-3.972041013e-04
5.025772400e+02,-3.559361503e-04
5.026931763e+02,-9.749555029e-04
5.028091125e+02,5.313249421e-04
5.029250183e+02,-3.972041013e-04
5.030409546e+02,-4.090686329e-03
5.031568909e+02,-8.511516498e-04
5.032728271e+02,-1.181295258e-03
5.033887634e+02,9.233705350e-04
5.035047302e+02,9.233705350e-04
5.036206665e+02,8.202006575e-04
5.037366028e+02,-4.591060278e-04
5.038525696e+02,-9.336875519e-04
5.039685364e+02,3.131206380e-03
5.040844727e+02,-1.573340851e-03
5.042004395e+02,1.026540413e-03
5.043164062e+02,-2.893915633e-03
5.044323730e+02,-4.797400034e-04
5.045483398e+02,1.109076315e-03
5.046643372e+02,-2.811379731e-03
5.047803040e+02,-8.511516498e-04
5.048962708e+02,-5.003740080e-04
5.050122681e+02,1.186453810e-04
5.051282654e+02,-2.749477746e-03
5.052442627e+02,8.821025840e-04
5.053602295e+02,-8.769441047e-05
5.054762268e+02,-8.305176743e-04
5.055922241e+02,-6.035438855e-04
5.057082520e+02,-5.003740080e-04
5.058242493e+02,-6.448118365e-04
5.059402466e+02,5.519589176e-04
5.060562744e+02,-2.605039859e-03
5.061722717e+02,-6.706043496e-05
5.062882996e+02,-4.384720523e-04
5.064043274e+02,-1.511438983e-03
5.065203552e+02,-2.192360349e-03
5.066363831e+02,3.069304395e-03
5.067524109e+02,2.780428622e-03
5.068684387e+02,-1.078125439e-03
5.069844666e+02,-2.579247302e-05
5.071005249e+02,-1.511438983e-03
5.072165527e+02,-6.654458120e-04
5.073326111e+02,-1.057491405e-03
5.074486694e+02,-3.765701258e-04
5.075646973e+02,1.253514201e-03
5.076807556e+02,-5.158494787e-06
5.077968140e+02,-1.470171032e-03
5.079128723e+02,-3.451033030e-03
5.080289612e+02,1.975703519e-03
5.081450195e+02,-1.078125439e-03
5.082610779e+02,1.150344382e-03
5.083771667e+02,3.249851579e-04
5.084932251e+02,1.645559794e-03
5.086093140e+02,-1.119393390e-03
5.087254028e+02,-9.955895366e-04
5.088414917e+02,3.007402411e-03
5.089575806e+02,-1.511438983e-03
5.090736694e+02,-1.078125439e-03
5.091897583e+02,2.966134576e-03
5.093058472e+02,-2.439968055e-03
5.094219666e+02,-9.955895366e-04
5.095380554e+02,6.757628289e-04
5.096541748e+02,2.182043390e-03
5.097702942e+02,2.532820916e-03
5.098864136e+02,1.728095696e-03
5.100025024e+02,-1.305099227e-03
5.101186218e+02,-2.336798236e-03
5.102347717e+02,-2.481235890e-03
5.103508911e+02,-4.642645217e-05
5.104670105e+02,-5.158494787e-06
5.105831299e+02,-5.158494787e-06
5.106992798e+02,-1.036857488e-03
5.108154297e+02,-1.289623760e-04
5.109315491e+02,9.646385442e-04
5.110476990e+02,1.805473148e-04
5.111638489e+02,-8.098836988e-04
5.112799988e+02,-1.387635130e-03
5.113961487e+02,-1.552706934e-03
5.115122986e+02,2.011812903e-04
5.116284790e+02,9.646385442e-04
5.117446289e+02,-5.003740080e-04
5.118607788e+02,8.614686085e-04
5.119769592e+02,-3.765701258e-04
5.120931396e+02,1.810631715e-03
5.122092896e+02,1.005906495e-03
5.123255005e+02,-1.495963515e-04
5.124416504e+02,-1.490804949e-03
5.125578613e+02,1.315416186e-03
5.126740112e+02,3.043511824e-04
5.127902222e+02,3.456191625e-04
5.129064331e+02,4.281550646e-04
5.130225830e+02,-1.449536998e-03
5.131387939e+02,-1.986020477e-03
5.132550049e+02,-7.273477386e-04
5.133712158e+02,-4.384720523e-04
5.134874268e+02,3.456191625e-04
5.136036377e+02,3.564519808e-03
5.137198486e+02,-8.717856253e-04
5.138360596e+02,-3.306595143e-03
5.139522705e+02,-2.605039859e-03
5.140684814e+02,-8.769441047e-05
5.141846924e+02,-1.573340851e-03
5.143009644e+02,-1.841582591e-03
5.144171753e+02,-1.655876869e-03
5.145333862e+02,1.186453810e-04
5.146496582e+02,-9.336875519e-04
5.147658691e+02,4.900569911e-04
5.148821411e+02,-9.130535764e-04
5.149983521e+02,2.388383029e-03
5.151146240e+02,7.995666820e-04
5.152308960e+02,1.067808364e-03
5.153471069e+02,2.615356818e-03
5.154633789e+02,-2.295530168e-03
5.155796509e+02,-4.384720523e-04
5.156959229e+02,-4.591060278e-04
5.158121948e+02,-2.006654395e-03
5.159284668e+02,5.725928931e-04
5.160447388e+02,1.831265632e-03
5.161610107e+02,8.408346330e-04
5.162772827e+02,3.868871136e-04
5.163935547e+02,1.789997681e-03
5.165098267e+02,-8.305176743e-04
5.166260986e+02,-2.357432153e-03
5.167424316e+02,7.443707902e-03
5.168587036e+02,-2.579247302e-05
5.169749756e+02,-1.449536998e-03
5.170913086e+02,-9.749555029e-04
5.172075806e+02,-3.146681702e-04
5.173239136e+02,2.078873338e-03
5.174401855e+02,2.016971353e-03
5.175565186e+02,-1.057491405e-03
5.176728516e+02,-2.047922462e-03
5.177891235e+02,-2.940341947e-04
5.179054565e+02,1.186453810e-04
5.180217896e+02,-4.642645217e-05
5.181381226e+02,2.429651096e-03
5.182544556e+02,-1.057491405e-03
5.183707886e+02,1.150344382e-03
5.184871216e+02,-7.273477386e-04
5.186034546e+02,4.487890401e-04
5.187197876e+02,1.026540413e-03
5.188361206e+02,-3.079621354e-03
5.189524536e+02,9.027365595e-04
5.190688477e+02,-5.829099100e-04
5.191851807e+02,2.630832314e-04
5.193015137e+02,1.392793638e-04
5.194179077e+02,2.218152804e-04
5.195342407e+02,-1.676510787e-03
5.196506348e+02,5.725928931e-04
5.197669678e+02,-9.955895366e-04
5.198833618e+02,3.456191625e-04
5.199996948e+02,2.470918931e-03
5.201160889e+02,2.594722901e-03
5.202324829e+02,-1.367001096e-03
5.203488770e+02,-2.579247302e-05
5.204652100e+02,1.418586005e-03
5.205816040e+02,-2.321322681e-04
5.206979980e+02,1.686827745e-03
5.208143921e+02,-2.047922462e-03
5.209307861e+02,-1.289623760e-04
5.210471802e+02,-9.336875519e-04
5.211635742e+02,7.995666820e-04
5.212799683e+02,1.624925877e-03
5.213964233e+02,-7.892497233e-04
5.215128174e+02,5.313249421e-04
5.216292114e+02,1.005906495e-03
5.217456665e+02,-2.254262101e-03
5.218620605e+02,-1.098759356e-03
5.219784546e+02,7.170307799e-04
5.220949097e+02,-4.591060278e-04
5.222113037e+02,-1.573340851e-03
5.223277588e+02,-4.591060278e-04
5.224442139e+02,-1.841582591e-03
5.225606079e+02,-1.717778738e-03
5.226770630e+02,-8.769441047e-05
5.227935181e+02,-8.717856253e-04
5.229099121e+02,-2.522503957e-03
5.230263672e+02,3.193108365e-03
5.231428223e+02,-1.036857488e-03
5.232592773e+02,-7.479817141e-04
5.233757324e+02,-6.035438855e-04
5.234921875e+02,-5.158494787e-06
5.236086426e+02,-2.336798236e-03
5.237250977e+02,2.037605504e-03
5.238416138e+02,-6.035438855e-04
5.239580688e+02,-1.098759356e-03
5.240745239e+02,-8.098836988e-04
5.241909790e+02,4.281550646e-04
5.243074951e+02,-5.210079835e-04
5.244239502e+02,1.253514201e-03
5.245404663e+02,-1.738412771e-03
5.246569214e+02,6.344948779e-04
5.247734375e+02,-2.940341947e-04
5.248898926e+02,1.805473148e-04
5.250064087e+02,-4.797400034e-04
5.251229248e+02,-1.635242836e-03
5.252393799e+02,1.392793638e-04
5.253558960e+02,1.851899666e-03
5.254724121e+02,1.170978299e-03
5.255889282e+02,1.315416186e-03
5.257054443e+02,-3.719274653e-03
5.258219604e+02,-1.738412771e-03
5.259384766e+02,-9.543215274e-04
5.260549927e+02,6.551288534e-04
5.261715088e+02,-1.289623760e-04
5.262880249e+02,-1.016223454e-03
5.264045410e+02,-1.697144820e-03
5.265211182e+02,-8.769441047e-05
5.266376343e+02,-6.860797876e-04
5.267541504e+02,-2.481235890e-03
5.268707275e+02,-7.067137631e-04
5.269872437e+02,1.026540413e-03
5.271038208e+02,-1.305099227e-03
5.272203369e+02,1.336050103e-03
5.273369141e+02,-1.717778738e-03
5.274534302e+02,1.336050103e-03
5.275700073e+02,-3.765701258e-04
5.276865845e+02,-1.057491405e-03
5.278031006e+02,9.233705350e-04
5.279196777e+02,-5.158494787e-06
5.280362549e+02,1.501122024e-03
5.281528320e+02,-1.325733145e-03
5.282694092e+02,-1.924118493e-03
5.283859863e+02,-5.416419590e-04
5.285025635e+02,1.599133393e-04
5.286191406e+02,-1.289623760e-04
5.287357178e+02,-4.792241845e-03
5.288522949e+02,-1.305099227e-03
5.289688721e+02,7.737742271e-05
5.290855103e+02,-6.654458120e-04
5.292020874e+02,-1.924118493e-03
5.293186646e+02,-5.416419590e-04
5.294353027e+02,-6.654458120e-04
5.295518799e+02,-2.734002192e-04
5.296685181e+02,-1.181295258e-03
5.297850952e+02,1.748729730e-03
5.299017334e+02,-6.654458120e-04
5.300183105e+02,3.662531381e-04
5.301349487e+02,-1.676510787e-03
5.302515869e+02,5.106909666e-04
5.303681641e+02,9.027365595e-04
5.304848022e+02,7.737742271e-05
5.306014404e+02,3.868871136e-04
5.307180786e+02,4.720022902e-03
5.308347168e+02,8.408346330e-04
5.309513550e+02,-5.210079835e-04
5.310679932e+02,-1.036857488e-03
5.311846313e+02,1.934435568e-03
5.313012695e+02,-5.622759345e-04
5.314179077e+02,-1.820948673e-03
5.315345459e+02,-1.614608802e-03
5.316512451e+02,-1.367001096e-03
5.317678833e+02,-7.479817141e-04
5.318845215e+02,-1.289623760e-04
5.320012207e+02,-1.882850542e-03
5.321178589e+02,1.397952088e-03
5.322344971e+02,-1.346367178e-03
5.323511963e+02,-3.765701258e-04
5.324678345e+02,-6.860797876e-04
5.325845337e+02,-7.067137631e-04
5.327012329e+02,3.610946442e-05
5.328178711e+02,5.674344357e-05
5.329345703e+02,-2.749477746e-03
5.330512695e+02,1.728095696e-03
5.331679688e+02,1.253514201e-03
5.332846680e+02,-1.717778738e-03
5.334013672e+02,7.170307799e-04
5.335180054e+02,-6.035438855e-04
5.336347046e+02,2.367749112e-03
5.337514648e+02,1.232880284e-03
5.338681641e+02,1.805473148e-04
5.339848633e+02,4.694230156e-04
5.341015625e+02,4.281550646e-04
5.342182617e+02,9.027365595e-04
5.343349609e+02,-8.924196009e-04
5.344517212e+02,1.439220039e-03
5.345684204e+02,-8.511516498e-04
5.346851196e+02,5.932268687e-04
5.348018799e+02,1.047174446e-03
5.349185791e+02,-6.654458120e-04
5.350353394e+02,-1.289623760e-04
5.351520386e+02,3.249851579e-04
5.352687988e+02,2.218152804e-04
5.353855591e+02,5.932268687e-04
5.355022583e+02,-3.244693158e-03
5.356190186e+02,9.801139822e-05
5.357357788e+02,-9.749555029e-04
5.358525391e+02,-1.532072900e-03
5.359692993e+02,-1.428903081e-03
5.360860596e+02,-1.779680722e-03
5.362028198e+02,-6.448118365e-04
5.363195801e+02,1.748729730e-03
5.364363403e+02,-4.384720523e-04
5.365531006e+02,-1.078125439e-03
5.366698608e+02,1.377318054e-03
5.367866211e+02,-5.003740080e-04
5.369033813e+02,-1.882850542e-03
5.370202026e+02,1.150344382e-03
5.371369629e+02,-1.387635130e-03
5.372537231e+02,-1.408269047e-03
5.373705444e+02,-6.860797876e-04
5.374873047e+02,-3.353021457e-04
5.376041260e+02,1.583657926e-03
5.377208862e+02,-4.384720523e-04
5.378377075e+02,1.109076315e-03
5.379544678e+02,3.662531381e-04
5.380712891e+02,-1.573340851e-03
5.381881104e+02,-2.734002192e-04
5.383048706e+02,5.725928931e-04
5.384216919e+02,8.614686085e-04
5.385385132e+02,-1.697144820e-03
5.386553345e+02,1.831265632e-03
5.387721558e+02,-5.158494787e-06
5.388889771e+02,2.182043390e-03
5.390057983e+02,-1.495963515e-04
5.391226196e+02,4.075210891e-04
5.392394409e+02,-1.289623760e-04
5.393562622e+02,-1.119393390e-03
5.394730835e+02,1.599133393e-04
5.395899048e+02,-1.903484575e-03
5.397067871e+02,7.582987309e-04
5.398236084e+02,1.686827745e-03
5.399404297e+02,-1.346367178e-03
5.400573120e+02,1.872533583e-03
5.401741333e+02,1.109076315e-03
5.402910156e+02,-7.067137631e-04
5.404078369e+02,9.027365595e-04
5.405247192e+02,5.106909666e-04
5.406415405e+02,-9.955895366e-04
5.407584229e+02,5.106909666e-04
5.408753052e+02,3.089938313e-03
5.409921265e+02,4.694230156e-04
5.411090088e+02,-6.035438855e-04
5.412258911e+02,-6.706043496e-05
5.413427734e+02,-4.384720523e-04
5.414596558e+02,-8.511516498e-04
5.415765381e+02,4.121637437e-03
5.416934204e+02,8.202006575e-04
5.418103027e+02,-1.036857488e-03
5.419271851e+02,-1.495963515e-04
5.420440674e+02,2.630832314e-04
5.421609497e+02,-1.222563209e-03
5.422778320e+02,1.129710348e-03
5.423947754e+02,2.615356818e-03
5.425116577e+02,2.630832314e-04
5.426285400e+02,1.377318054e-03
5.427454834e+02,9.233705350e-04
5.428623657e+02,3.662531381e-04
5.429792480e+02,-1.305099227e-03
5.430961914e+02,2.120141406e-03
5.432131348e+02,-2.321322681e-04
5.433300171e+02,-5.158494787e-06
5.434469604e+02,1.810631715e-03
5.435638428e+02,-4.642645217e-05
5.436807861e+02,2.635990735e-03
5.437977295e+02,1.599133393e-04
5.439146729e+02,-1.573340851e-03
5.440315552e+02,3.193108365e-03
5.441484985e+02,2.801062539e-03
5.442654419e+02,2.202677308e-03
5.443823853e+02,2.016971353e-03
5.444993286e+02,5.674344357e-05
5.446162720e+02,2.837172069e-04
5.447332153e+02,2.409016946e-03
5.448501587e+02,-4.178380768e-04
5.449671631e+02,1.707461779e-03
5.450841064e+02,3.043511824e-04
5.452010498e+02,3.296278184e-03
5.453179932e+02,-1.908643026e-04
5.454349976e+02,4.183539189e-03
5.455519409e+02,2.424492559e-04
5.456689453e+02,9.646385442e-04
5.457858887e+02,-5.003740080e-04
5.459028320e+02,1.913801534e-03
5.460198364e+02,3.089938313e-03
5.461368408e+02,-6.448118365e-04
5.462537842e+02,-2.171726199e-03
5.463707886e+02,2.837172069e-04
5.464877930e+02,5.313249421e-04
5.466047363e+02,2.718526637e-03
5.467217407e+02,1.480487990e-03
5.468387451e+02,8.821025840e-04
5.469557495e+02,7.737742271e-05
5.470727539e+02,2.630832314e-04
5.471897583e+02,-1.284465194e-03
5.473067627e+02,3.708957694e-03
5.474237671e+02,5.725928931e-04
5.475407715e+02,7.737742271e-05
5.476577759e+02,-6.860797876e-04
5.477747803e+02,1.913801534e-03
5.478917847e+02,-5.622759345e-04
5.480088501e+02,-3.765701258e-04
5.481258545e+02,1.728095696e-03
5.482428589e+02,1.274148235e-03
5.483599243e+02,-9.955895366e-04
5.484769287e+02,1.356684137e-03
5.485939331e+02,-1.655876869e-03
5.487109985e+02,3.502617823e-03
5.488280029e+02,-1.511438983e-03
5.489450684e+02,-6.448118365e-04
5.490621338e+02,1.805473148e-04
5.491791382e+02,-1.702303271e-04
5.492962036e+02,2.140775323e-03
5.494132690e+02,-2.527662436e-04
5.495302734e+02,-6.860797876e-04
5.496473389e+02,3.481983906e-03
5.497644043e+02,1.810631715e-03
5.498814697e+02,-2.790745581e-03
5.499985352e+02,3.172474215e-03
5.501156006e+02,9.233705350e-04
5.502326660e+02,1.026540413e-03
5.503497314e+02,1.748729730e-03
5.504667969e+02,-4.591060278e-04
5.505838623e+02,-1.387635130e-03
5.507009277e+02,-9.336875519e-04
5.508180542e+02,1.356684137e-03
5.509351196e+02,5.519589176e-04
5.510521851e+02,-9.955895366e-04
5.511692505e+02,8.408346330e-04
5.512863770e+02,-5.829099100e-04
5.514034424e+02,-5.003740080e-04
5.515205688e+02,5.519589176e-04
5.516376343e+02,1.150344382e-03
5.517547607e+02,1.294782152e-03
5.518718262e+02,5.313249421e-04
5.519889526e+02,1.397952088e-03
5.521060791e+02,-1.944752526e-03
5.522231445e+02,-2.605039859e-03
5.523402710e+02,6.757628289e-04
5.524573975e+02,1.109076315e-03
5.525745239e+02,5.519589176e-04
5.526916504e+02,4.281550646e-04
5.528087158e+02,1.067808364e-03
5.529258423e+02,1.418586005e-03
5.530429688e+02,-2.027288545e-03
5.531600952e+02,-2.171726199e-03
5.532772217e+02,4.487890401e-04
5.533944092e+02,-9.336875519e-04
5.535115356e+02,-8.769441047e-05
5.536286621e+02,-9.336875519e-04
5.537457886e+02,-6.860797876e-04
5.538629150e+02,-2.481235890e-03
5.539801025e+02,6.757628289e-04
5.540972290e+02,6.344948779e-04
5.542143555e+02,-1.738412771e-03
5.543315430e+02,-6.654458120e-04
5.544486694e+02,-1.655876869e-03
5.545658569e+02,1.392793638e-04
5.546829834e+02,2.223311225e-03
5.548001709e+02,-4.384720523e-04
5.549172974e+02,-1.495963515e-04
5.550344849e+02,-2.068556380e-03
5.551516724e+02,1.170978299e-03
5.552687988e+02,-1.119393390e-03
5.553859863e+02,2.821696689e-03
5.555031738e+02,2.264579292e-03
5.556203613e+02,2.630832314e-04
5.557375488e+02,4.900569911e-04
5.558547363e+02,-3.765701258e-04
5.559719238e+02,-5.622759345e-04
5.560891113e+02,-1.346367178e-03
5.562062988e+02,-2.027288545e-03
5.563234863e+02,6.963968044e-04
5.564406738e+02,-1.882850542e-03
5.565578613e+02,2.305847127e-03
5.566750488e+02,1.129710348e-03
5.567922974e+02,1.547548345e-05
5.569094849e+02,1.150344382e-03
5.570266724e+02,2.904232591e-03
5.571438599e+02,-2.295530168e-03
5.572611084e+02,-6.448118365e-04
5.573782959e+02,6.963968044e-04
5.574955444e+02,3.048670478e-03
5.576127319e+02,2.223311225e-03
5.577299805e+02,-1.181295258e-03
5.578471680e+02,-3.765701258e-04
5.579644165e+02,1.975703519e-03
5.580816650e+02,-6.654458120e-04
5.581988525e+02,-1.201929292e-03
5.583161011e+02,1.604291843e-03
5.584333496e+02,1.996337436e-03
5.585505981e+02,-1.036857488e-03
5.586678467e+02,4.281550646e-04
5.587850952e+02,-2.579247302e-05
5.589022827e+02,5.932268687e-04
5.590195312e+02,7.376647554e-04
5.591367798e+02,-2.419334138e-03
5.592540894e+02,2.553454833e-03
5.593713379e+02,2.078873338e-03
5.594885864e+02,-7.273477386e-04
5.596058350e+02,-3.017719369e-03
5.597230835e+02,-5.622759345e-04
5.598403320e+02,4.487890401e-04
5.599576416e+02,-9.130535764e-04
5.600748901e+02,9.440045105e-04
5.601921387e+02,1.067808364e-03
5.603094482e+02,1.975703519e-03
5.604266968e+02,-8.511516498e-04
5.605440063e+02,6.344948779e-04
5.606612549e+02,-2.295530168e-03
5.607785645e+02,1.186453810e-04
5.608958130e+02,-2.006654395e-03
5.610131226e+02,-1.083283933e-04
5.611304321e+02,2.837172069e-04
5.612476807e+02,-1.676510787e-03
5.613649902e+02,8.408346330e-04
5.614822998e+02,-1.738412771e-03
5.615996094e+02,-1.470171032e-03
5.617168579e+02,-1.908643026e-04
5.618341675e+02,1.392793638e-04
5.619514771e+02,-7.892497233e-04
5.620687866e+02,3.456191625e-04
5.621860962e+02,2.388383029e-03
5.623034058e+02,-1.428903081e-03
5.624207153e+02,-6.706043496e-05
5.625380249e+02,1.212246250e-03
5.626553955e+02,-1.738412771e-03
5.627727051e+02,7.582987309e-04
5.628900146e+02,-1.367001096e-03
5.630073242e+02,1.547548345e-05
5.631246948e+02,-1.820948673e-03
5.632420044e+02,5.106909666e-04
5.633593140e+02,2.759794705e-03
5.634766846e+02,-3.765701258e-04
5.635939941e+02,1.563023892e-03
5.637113647e+02,-6.860797876e-04
5.638286743e+02,3.043511824e-04
5.639460449e+02,3.610946442e-05
5.640633545e+02,-1.738412771e-03
5.641807251e+02,-1.140027307e-03
5.642980957e+02,7.995666820e-04
5.644154053e+02,-2.321322681e-04
5.645327759e+02,1.253514201e-03
5.646501465e+02,-5.416419590e-04
5.647675171e+02,1.599133393e-04
5.648848877e+02,-5.210079835e-04
5.650022583e+02,-1.635242836e-03
5.651195679e+02,-7.686156896e-04
5.652369385e+02,-1.903484575e-03
5.653543091e+02,3.662531381e-04
5.654717407e+02,-3.765701258e-04
5.655891113e+02,2.801062539e-03
5.657064819e+02,-4.797400034e-04
5.658238525e+02,-1.702303271e-04
5.659412231e+02,3.610946442e-05
5.660585938e+02,1.501122024e-03
5.661760254e+02,1.955069602e-03
5.662933960e+02,4.487890401e-04
5.664107666e+02,3.440716071e-03
5.665281982e+02,-2.579247302e-05
5.666455688e+02,-2.579247302e-05
5.667629395e+02,-1.944752526e-03
5.668803711e+02,-3.678006819e-03
5.669978027e+02,-1.181295258e-03
5.671151733e+02,-4.797400034e-04
5.672326050e+02,-5.158494787e-06
5.673499756e+02,7.582987309e-04
5.674674072e+02,-1.841582591e-03
5.675848389e+02,-6.706043496e-05
5.677022095e+02,-8.924196009e-04
5.678196411e+02,1.129710348e-03
5.679370728e+02,-6.860797876e-04
5.680545044e+02,4.694230156e-04
5.681719360e+02,1.392793638e-04
5.682893677e+02,-1.367001096e-03
5.684067993e+02,1.315416186e-03
5.685242310e+02,-1.325733145e-03
5.686416626e+02,6.963968044e-04
5.687590942e+02,2.409016946e-03
5.688765259e+02,-5.416419590e-04
5.689939575e+02,-6.654458120e-04
5.691113892e+02,1.599133393e-04
5.692288208e+02,-2.321322681e-04
5.693463135e+02,2.120141406e-03
5.694637451e+02,-1.119393390e-03
5.695811768e+02,-2.584405942e-03
5.696986694e+02,1.253514201e-03
5.698161011e+02,-1.702303271e-04
5.699335938e+02,1.253514201e-03
5.700510254e+02,-1.305099227e-03
5.701684570e+02,1.356684137e-03
5.702859497e+02,-1.083283933e-04
5.704034424e+02,3.456191625e-04
5.705208740e+02,-1.078125439e-03
5.706383667e+02,1.005906495e-03
5.707558594e+02,-2.439968055e-03
5.708732910e+02,-8.305176743e-04
5.709907837e+02,-1.428903081e-03
5.711082764e+02,2.243945142e-03
5.712257690e+02,-2.047922462e-03
5.713432617e+02,-1.284465194e-03
5.714606934e+02,2.011812903e-04
5.715781860e+02,-1.201929292e-03
5.716956787e+02,2.409016946e-03
5.718131714e+02,-5.622759345e-04
5.719306641e+02,-2.563771792e-03
5.720481567e+02,1.666193828e-03
5.721657104e+02,-1.593974885e-03
5.722832031e+02,-1.201929292e-03
5.724006958e+02,-2.625673776e-03
5.725181885e+02,1.547548345e-05
5.726356812e+02,1.067808364e-03
5.727532349e+02,2.243945142e-03
5.728707275e+02,-1.635242836e-03
5.729882202e+02,-6.654458120e-04
5.731057739e+02,-1.655876869e-03
5.732232666e+02,4.864460323e-03
5.733408203e+02,5.313249421e-04
5.734583130e+02,-1.428903081e-03
5.735758667e+02,-2.439968055e-03
5.736933594e+02,5.674344357e-05
5.738109131e+02,-1.201929292e-03
5.739284058e+02,-4.384720523e-04
5.740459595e+02,-6.035438855e-04
5.741635132e+02,-1.181295258e-03
5.742810669e+02,-4.642645217e-05
5.743985596e+02,-6.654458120e-04
5.745161133e+02,-2.151092282e-03
5.746336670e+02,2.326481044e-03
5.747512207e+02,9.852724615e-04
5.748687744e+02,-6.706043496e-05
5.749863281e+02,9.646385442e-04
5.751038818e+02,-1.511438983e-03
5.752214355e+02,3.255010117e-03
5.753389893e+02,-1.346367178e-03
5.754565430e+02,-3.058987437e-03
5.755740967e+02,1.547548345e-05
5.756916504e+02,-1.078125439e-03
5.758092041e+02,-6.241778610e-04
5.759268188e+02,-1.965386560e-03
5.760443726e+02,-2.734002192e-04
5.761619263e+02,-3.146681702e-04
5.762795410e+02,1.392793638e-04
5.763970947e+02,-2.047922462e-03
5.765146484e+02,1.913801534e-03
5.766322632e+02,6.551288534e-04
5.767498169e+02,-3.765701258e-04
5.768674316e+02,1.186453810e-04
5.769849854e+02,-1.078125439e-03
5.771026001e+02,-4.642645217e-05
5.772202148e+02,-1.908643026e-04
5.773377686e+02,3.249851579e-04
5.774553833e+02,1.253514201e-03
5.775729980e+02,-1.908643026e-04
5.776905518e+02,-2.527662436e-04
5.778081665e+02,-6.860797876e-04
5.779257812e+02,2.821696689e-03
5.780433960e+02,-2.357432153e-03
